"subject","predicate","object","graph"
"b12_b3240292","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240292","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8416b796f7901166990de590da5adccce349053e",""
"b12_b3240293","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240293","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/841791e86c12318b7552ccbc20932cfbde1e094d",""
"b12_b3240294","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240294","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/841861b5c6ff22aadc18032f2e5fa4110bad4628",""
"b12_b3240295","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240295","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/841e062c74867b56a61c267a76fc8cb6bbf4c470",""
"b12_b3240296","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240296","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/841ed78f9d2f1f2d291d881b0de009e7202d2d01",""
"b12_b3240297","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240297","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8420278819a8d048c868efb31f9aedb0cd4caf9b",""
"b12_b3240298","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240298","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8421517a08648f3deab5bc55c9a4b36d12ace395",""
"b12_b3240299","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240299","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84216f2ae04c210b702958837ea24217785103cd",""
"b12_b3240300","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240300","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8421dfdeccb793a0f326dede0a11e437450b6b59",""
"b12_b3240301","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240301","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8423837b031f563d611815243521ba8e25b24b8e",""
"b12_b3240302","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240302","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84254629ad01cd0f55cf6194a960e25917b2f81b",""
"b12_b3240303","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240303","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/842863c4f79b4d13ef260ef46b9882e8afe2b8ee",""
"b12_b3240304","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240304","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/842a27764db3007473a47c80750835bdee93402c",""
"b12_b3240305","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240305","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/842b3fa26ca61e4998ff14bb91785165f882ae7d",""
"b12_b3240306","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240306","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/842df6edd1fa0ce2684a79447ad591b1093d83f3",""
"b12_b3240307","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240307","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/842f2b62529c7a490e48bc5b1801906fdfa7b039",""
"b12_b3240308","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240308","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8430cf8ac61241969a36babb8f021700e628e273",""
"b12_b3240309","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240309","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84317229254324b8c2da97e65895ab9529311fef",""
"b12_b3240310","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240310","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84323c90f9a4e2e339105377d6a0769cc2fa0fbc",""
"b12_b3240311","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240311","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8432793ab0a2b9936a27bc607a88a41fdb2917ef",""
"b12_b3240312","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240312","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8436d7d8d421c0922475e4b665b1be36f1395de1",""
"b12_b3240313","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240313","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8437870dfb10809764da7204fd758ff3e9ee85db",""
"b12_b3240314","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240314","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84388602b1574ebc0b2cdffa1d5ea4ec5ba22b40",""
"b12_b3240315","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240315","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84398c07143ac22476b0444c7b90cf5e8917c1c1",""
"b12_b3240316","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240316","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/843a32e4f583e63b734147bb50f103955b7398cb",""
"b12_b3240317","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240317","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/843bb93e398a21d5a2cf0121cdb846e5e372a2d4",""
"b12_b3240318","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240318","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/843ef80437031ed9f9adcf3e7b6183b6b898d433",""
"b12_b3240319","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240319","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/843f0cacbbf8ea36f7638c26564c118035284f40",""
"b12_b3240320","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240320","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8441e6eb8e1af2ae4726e7e786405a3bff5b4a8e",""
"b12_b3240321","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240321","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/844223e9c18fd75c5338ea57cdee25dfb8361e06",""
"b12_b3240322","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240322","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8443a0318161ec447fb31a86569c85e31c2c0410",""
"b12_b3240323","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240323","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84458ab9bd9e2b275a4a224cecbe7d4f054582b6",""
"b12_b3240324","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240324","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8446bfae882d6ec192e572e9bbcb858eeae83cc8",""
"b12_b3240325","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240325","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/844892a4ad49ce5ebfd11bc24e225acba4e67e12",""
"b12_b3240326","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240326","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/844952cd4f3326959a4bf2e50bc64ab436b8ded8",""
"b12_b3240327","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240327","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/844b876f1636f5d031fe856cd7a63ae5f5c11fe7",""
"b12_b3240328","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240328","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/844c47b00a34c67630729df40422dfa1a9a61700",""
"b12_b3240329","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240329","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/844e5563f2255a5701d945729aa2d3962cf665cc",""
"b12_b3240330","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240330","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/844f3130ada716092ea078d26dc1bfed153ca025",""
"b12_b3240331","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240331","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/844fe2bd77662e149cfb3564d01aadb04cbd28e5",""
"b12_b3240332","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240332","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/845460d73500b5dec4e5de24aca37f16080d80e9",""
"b12_b3240333","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240333","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84556fa66ae1946bdc28f57a18e5ee89c2a1e97a",""
"b12_b3240334","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240334","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84564b1c4576582020f42d649003950aaf9f55ca",""
"b12_b3240335","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240335","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/845b2c4662c9d7db919b0f257acecf15d97dfc81",""
"b12_b3240336","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240336","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/845be0716daab542bf27a9d735e03f86a8f3ea85",""
"b12_b3240337","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240337","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/845bf0e6613fbb4dfd669bd913f7ebe6020b2cf4",""
"b12_b3240338","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240338","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/845ce793192140475fb51949bd546a0047903d6e",""
"b12_b3240339","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240339","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/845e0e1132ba012c351cb1384290f83c64560aff",""
"b12_b3240340","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240340","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/845f242e1f6379ddf214a0829a94e8b2efe6d7b7",""
"b12_b3240341","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240341","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/845f76d69292ae8008424e30f1aab0fabf3b9ffe",""
"b12_b3240342","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240342","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8462f4a93ea5bbf56681ef597fd6a997c194c911",""
"b12_b3240343","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240343","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8467fd498e5b76cffe89afe4ac3c36c1ed2a6e10",""
"b12_b3240344","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240344","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/846e623e1569169d32f0892ba05e98634aa3755b",""
"b12_b3240345","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240345","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/846e719378233c075fc82a2e55f4166f2762a684",""
"b12_b3240346","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240346","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/846f108dcf44ed854491112e1de0c86b5193cb86",""
"b12_b3240347","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240347","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8470e235e9f820661ab1f620f2e5419aafd00d15",""
"b12_b3240348","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240348","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84737ac767f2be6c8623fb433c75e0fa5faf95b0",""
"b12_b3240349","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240349","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84785c6c2c5a963376b6314c430402e4fe3654e3",""
"b12_b3240350","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240350","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8485271eeb378baa284392c0d7174a5612463048",""
"b12_b3240351","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240351","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8487c93bd56940a554ac9f5d84b67e165ad3ccd7",""
"b12_b3240352","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240352","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84880da41ed365501561a145b4596bc6509b5d6d",""
"b12_b3240353","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240353","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8489232b2fd0710456b61f83b8e9e97a0f0636ae",""
"b12_b3240354","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240354","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/848c234214cbc5eeb1d64a043ff097e32e8ebff0",""
"b12_b3240355","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240355","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84909bfe0cc12bf7f3dad1e17e488765b9fe1252",""
"b12_b3240356","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240356","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8492acef080eda9c25bfa01aa0b63fa76c92d203",""
"b12_b3240357","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240357","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/849323d550c05b7686a3ce258800f42fbd5f46be",""
"b12_b3240358","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240358","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/849541788c0fe480a2fb9e13b20f3937e759b249",""
"b12_b3240359","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240359","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8495f7c65f4a6cbce0e0d53c0900f10f6740826e",""
"b12_b3240360","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240360","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84963d889ac863f15e851fbb097b5052290a91d4",""
"b12_b3240361","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240361","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8497e1ffe7af3f7f3dfa36964b5f1813c0621259",""
"b12_b3240362","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240362","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/849eb28d4a8f89aea0ad63e33503af1c1974c3d2",""
"b12_b3240363","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240363","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/849f0d4e93647e40b3a6f0841ebb2dd6a890a6b7",""
"b12_b3240364","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240364","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/849f38fd380726f9b8065a51c55e45ae7d0118cf",""
"b12_b3240365","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240365","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84a1c312ebf9fac2e9a5653b8161d3e9a7762844",""
"b12_b3240366","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240366","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84a1e9247e3d30695efa2c7d3302a1a5d174cd7a",""
"b12_b3240367","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240367","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84a2642ec6d4891315d759e4422b0e8c800d2677",""
"b12_b3240368","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240368","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84a2fe6c8a420aa7116a5fc45cdcac852be6d4f6",""
"b12_b3240369","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240369","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84a52dad0aab6d229fa21d15308819c3f792e539",""
"b12_b3240370","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240370","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84a54b3906aed4a44202aca1e9add0ab2a44c07a",""
"b12_b3240371","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240371","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84a6dc88daebdf8a68fefa80f4525f49d7a35fac",""
"b12_b3240372","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240372","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84a964d5dde5ffc12076b7c43ac5fff52210ad61",""
"b12_b3240373","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240373","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84aa394458d6daea92ecbcd504b90ed9fadb56e6",""
"b12_b3240374","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240374","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84aa85f8690419badcdb6d6777763e6fc3235af1",""
"b12_b3240375","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240375","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84aee19830bce2fbf10d8a0d6d47fd42b62dffd2",""
"b12_b3240376","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240376","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84b3bbe059f24b85bc27ca49b6ba76abc3d4452b",""
"b12_b3240377","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240377","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84b4e11342098e8595165eff814c004ec50d3e0e",""
"b12_b3240378","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240378","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84b4f6a6bca69d4387ae4f6c276ce370a9def7c9",""
"b12_b3240379","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240379","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84b57cad6772ad111aabc82f496e654836bf7ccc",""
"b12_b3240380","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240380","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84b5baf8db08e8561ab8fb7dce587e42910975a9",""
"b12_b3240381","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240381","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84ba11845e71831d66c57966eb03e3190057fee7",""
"b12_b3240382","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240382","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84bae7ded5ca138ffc511ef4489df9d04d8ef759",""
"b12_b3240383","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240383","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84bafc34e5e1118ed2da16a02c87e472e0dd0d4c",""
"b12_b3240384","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240384","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84bb5b317c837c22b090bc10357a3542f58402bd",""
"b12_b3240385","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240385","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84bdc3ec8b4e9ba8a0c4eac3105208064704d50f",""
"b12_b3240386","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240386","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84befea7ee1f85d2e9367d83bdb4834d56f9682a",""
"b12_b3240387","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240387","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84bf3b3e1716be122763fef2463f88970a8306d9",""
"b12_b3240388","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240388","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84c287809043ed3073e80372b3ba0c425c4ae2b0",""
"b12_b3240389","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240389","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84c3cb4cff4551bf95b6f79bd6c52525faee0a44",""
"b12_b3240390","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240390","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84c6fb023cfde66935e2dba83991efefd45b0cc4",""
"b12_b3240391","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240391","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84c7307105200078cf563dfd2a014bd1c5ad80b5",""
"b12_b3240392","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240392","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84c977e07f895215385e49ed5791d1d39eb71589",""
"b12_b3240393","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240393","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84c9884639d81639d6ee925ab67404c88885a270",""
"b12_b3240394","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240394","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84cd17d06542611e3081cd223388019d9eddef6d",""
"b12_b3240395","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240395","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84cdd2606c5e32c3573a6c70e5c9b14d22c5acc2",""
"b12_b3240396","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240396","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84d00088f2124eac73c0e79cb15fbe4924109178",""
